Connecting to endpoint akiivb3cx1ocl.iot.us-east-1.amazonaws.com
Line: 0 | Hops: 1 | Voltage: 121.594 | Status: Normal | Modifier: 0 | DeviceID: 23052ff0-07d2-40d2-81d0-f12a919dc3c7
Line: 19 | Hops: 7 | Voltage: 114.753 | Status: Normal | Modifier: 0 | DeviceID: 434af7fd-26af-4b77-b49c-1afca2eefd30
Line: 0 | Hops: 8 | Voltage: 112.248 | Status: Normal | Modifier: 0 | DeviceID: a91f4566-dc67-42ff-83b0-2833b0582690
Line: 1 | Hops: 8 | Voltage: 828.54 | Status: Anomaly | Modifier: 0 | DeviceID: 4c8bd62d-2857-4bab-a86e-f18fcb108da3
Line: 2 | Hops: 8 | Voltage: 113.23 | Status: Normal | Modifier: 0 | DeviceID: f5b321e2-af1b-4900-b240-1cae6e0fb982
Line: 3 | Hops: 8 | Voltage: 118.358 | Status: Normal | Modifier: 0 | DeviceID: d4248b74-e90c-4f01-9f0c-0186007983d2
Line: 4 | Hops: 8 | Voltage: 111.743 | Status: Normal | Modifier: 0 | DeviceID: f70ed481-f6d5-400e-93fe-505bf5010460
Line: 5 | Hops: 8 | Voltage: 114.925 | Status: Normal | Modifier: 0 | DeviceID: ff4fb338-64cc-430e-b85b-3c2e90eae06d
Line: 6 | Hops: 8 | Voltage: 116.721 | Status: Normal | Modifier: 0 | DeviceID: 60bfbd13-6810-4b8c-871e-9eba706d0cf0
Line: 7 | Hops: 8 | Voltage: 116.112 | Status: Normal | Modifier: 0 | DeviceID: 0f4f97c6-352c-449c-96ea-6b2bf7f898df
Line: 8 | Hops: 8 | Voltage: 110.992 | Status: Normal | Modifier: 0 | DeviceID: e382b145-c157-49d5-9414-58991f60bf83
Line: 9 | Hops: 8 | Voltage: 114.212 | Status: Normal | Modifier: 0 | DeviceID: 150e17f1-8b50-4464-a174-7e632a254995
Line: 10 | Hops: 8 | Voltage: 114.645 | Status: Normal | Modifier: 0 | DeviceID: 2bd98e0f-eb6c-45fc-be0e-2ff68719670d
Line: 11 | Hops: 8 | Voltage: 116.001 | Status: Normal | Modifier: 0 | DeviceID: 406e44b1-ca4e-488e-83e1-b7f44a85ea29
Line: 12 | Hops: 8 | Voltage: 115.483 | Status: Normal | Modifier: 0 | DeviceID: 02ded34e-7817-49e0-8e9f-31c1459d2eb7
Line: 13 | Hops: 8 | Voltage: 90.827 | Status: Normal | Modifier: 0 | DeviceID: 85b5270f-4285-4ef0-984b-79eaac53ae04
Line: 14 | Hops: 8 | Voltage: 293.253 | Status: Anomaly | Modifier: 0 | DeviceID: 3d4a3588-ea74-4511-b472-91474ca2720c
Line: 15 | Hops: 8 | Voltage: 375.267 | Status: Anomaly | Modifier: 0 | DeviceID: b9e02b4a-d8c5-46fa-b836-37ca47f72da9
Line: 16 | Hops: 8 | Voltage: 109.23 | Status: Normal | Modifier: 0 | DeviceID: a20888c3-d5c1-403b-b8bf-899a5004fd3f
Line: 17 | Hops: 8 | Voltage: 110.946 | Status: Normal | Modifier: 0 | DeviceID: c8e93444-f586-4204-950d-2952a22425b5
Line: 18 | Hops: 8 | Voltage: 46.789 | Status: Low | Modifier: 0.250460403111 | DeviceID: cc3b2ce5-393c-467c-ab3b-159e173ca39f
Line: 19 | Hops: 8 | Voltage: 112.925 | Status: Normal | Modifier: 0 | DeviceID: 5e17a0e1-c8eb-41a3-a749-3d062f29f7ff
Line: 0 | Hops: 9 | Voltage: 110.694 | Status: Normal | Modifier: 0 | DeviceID: f0596782-de9b-4999-a104-4ebd2b6d1d11
Line: 1 | Hops: 9 | Voltage: 827.294 | Status: Anomaly | Modifier: 0 | DeviceID: db2cd338-4441-49c1-80bb-44f4d2078da7
Line: 2 | Hops: 9 | Voltage: 111.267 | Status: Normal | Modifier: 0 | DeviceID: 699137fe-b038-45c3-88ec-6081eea12c05
Line: 3 | Hops: 9 | Voltage: 118.174 | Status: Normal | Modifier: 0 | DeviceID: 4c91e65e-852e-4207-bd0b-73d469aceb20
Line: 4 | Hops: 9 | Voltage: 111.006 | Status: Normal | Modifier: 0 | DeviceID: 8eb59477-5c63-4dc4-b845-df42cf93cd8d
Line: 5 | Hops: 9 | Voltage: 115.032 | Status: Normal | Modifier: 0 | DeviceID: 074da6df-cd86-46a9-8100-06fe52d97bb7
Line: 6 | Hops: 9 | Voltage: 114.999 | Status: Normal | Modifier: 0 | DeviceID: 74f61c18-a1ba-4428-b574-535fcb1b7ae8
Line: 7 | Hops: 9 | Voltage: 115.664 | Status: Normal | Modifier: 0 | DeviceID: 87821b91-0091-4091-ac34-e8f2ab7bf126
Line: 8 | Hops: 9 | Voltage: 109.825 | Status: Normal | Modifier: 0 | DeviceID: b07ebd2b-c0de-4ab3-8073-dd766f60d645
Line: 9 | Hops: 9 | Voltage: 112.513 | Status: Normal | Modifier: 0 | DeviceID: 2b57f80c-e1c8-4f01-b1ce-efc9f6ad95a4
Line: 10 | Hops: 9 | Voltage: 113.266 | Status: Normal | Modifier: 0 | DeviceID: 43d941cf-12f2-4ff0-9db6-36d0012ea6db
Line: 11 | Hops: 9 | Voltage: 114.711 | Status: Normal | Modifier: 0 | DeviceID: 320a6402-b2f5-4819-87b7-63388784b7d9
Line: 12 | Hops: 9 | Voltage: 114.759 | Status: Normal | Modifier: 0 | DeviceID: dfba4c7d-4078-464e-8d86-bfec3f949bed
Line: 13 | Hops: 9 | Voltage: 90.18 | Status: Normal | Modifier: 0 | DeviceID: a62dd9ab-3146-4159-84c8-af768bf7ac9a
Line: 14 | Hops: 9 | Voltage: 292.383 | Status: Anomaly | Modifier: 0 | DeviceID: 3de81f2a-aea5-437b-a514-d03e0ed24c5f
Line: 15 | Hops: 9 | Voltage: 374.799 | Status: Anomaly | Modifier: 0 | DeviceID: 3d1ea751-e0f5-40db-a3e5-826896cf3b05
Line: 16 | Hops: 9 | Voltage: 107.651 | Status: Normal | Modifier: 0 | DeviceID: 53f04f54-0de5-43ac-8b22-6d00aa856eb2
Line: 17 | Hops: 9 | Voltage: 108.973 | Status: Normal | Modifier: 0 | DeviceID: 6477e484-997a-451d-9865-2a50584cfa09
Line: 18 | Hops: 9 | Voltage: 45.52 | Status: Low | Modifier: 0.61109239121 | DeviceID: 7f97f61b-07d5-4411-8038-721aeb6bff19
Line: 19 | Hops: 9 | Voltage: 111.929 | Status: Normal | Modifier: 0 | DeviceID: f7917ba4-9b36-4729-b491-2de6187f4411
Line: 0 | Hops: 10 | Voltage: 108.976 | Status: Normal | Modifier: 0 | DeviceID: 86863393-69ef-48d6-ac85-3ea3b8806ccc
Line: 1 | Hops: 10 | Voltage: 825.998 | Status: Anomaly | Modifier: 0 | DeviceID: 28d81f39-5ad8-4b6d-a376-6844fad76e54
Line: 2 | Hops: 10 | Voltage: 110.135 | Status: Normal | Modifier: 0 | DeviceID: 21acac4e-fe1e-4ebc-b21e-6ba8cd620c1f
Line: 3 | Hops: 10 | Voltage: 117.149 | Status: Normal | Modifier: 0 | DeviceID: 5a7e7971-b990-42e3-877a-9017e6450637
Line: 4 | Hops: 10 | Voltage: 110.081 | Status: Normal | Modifier: 0 | DeviceID: c23adbba-1ecd-449d-a151-91d40da717e4
Line: 5 | Hops: 10 | Voltage: 113.864 | Status: Normal | Modifier: 0 | DeviceID: b495f1c6-64c3-4216-8acc-d36ee6067bbd
Line: 6 | Hops: 10 | Voltage: 113.791 | Status: Normal | Modifier: 0 | DeviceID: 8f1685ec-9364-4d2b-8630-bf69bb860883
Line: 7 | Hops: 10 | Voltage: 115.431 | Status: Normal | Modifier: 0 | DeviceID: b84fe30c-136c-40c8-8280-817edbb436cc
Line: 8 | Hops: 10 | Voltage: 109.202 | Status: Normal | Modifier: 0 | DeviceID: e66b54ee-241f-4d64-9557-d909d921dbcc
Line: 9 | Hops: 10 | Voltage: 111.199 | Status: Normal | Modifier: 0 | DeviceID: 658aa91e-d764-4277-9fe5-1381afd374fe
Line: 10 | Hops: 10 | Voltage: 112.189 | Status: Normal | Modifier: 0 | DeviceID: 74aad1fb-05ad-4816-8297-342735a5a91c
Line: 11 | Hops: 10 | Voltage: 112.343 | Status: Normal | Modifier: 0 | DeviceID: f694f3dc-3f12-47e5-9a69-8d1bd3bb7096
Line: 12 | Hops: 10 | Voltage: 114.414 | Status: Normal | Modifier: 0 | DeviceID: 93829a0e-e742-41d1-a2d7-1f2d69f542ab
Line: 13 | Hops: 10 | Voltage: 89.076 | Status: Normal | Modifier: 0 | DeviceID: 7eee6fae-a027-44db-8ce0-f905767ac133
Line: 14 | Hops: 10 | Voltage: 290.643 | Status: Anomaly | Modifier: 0 | DeviceID: 55b78f78-3236-48ac-89ea-42ce44e58c33
Line: 15 | Hops: 10 | Voltage: 373.205 | Status: Anomaly | Modifier: 0 | DeviceID: ca2c22c4-2d87-4000-8b6a-c6680b7e9966
Line: 16 | Hops: 10 | Voltage: 105.227 | Status: Normal | Modifier: 0 | DeviceID: 1a3a1062-ac48-4269-89eb-aca8792945f6
Line: 17 | Hops: 10 | Voltage: 107.536 | Status: Normal | Modifier: 0 | DeviceID: bbc4cc43-019d-4a83-be6a-e6ebc266fcc9
Line: 18 | Hops: 10 | Voltage: 45.729 | Status: Low | Modifier: 0.555858167234 | DeviceID: 13f3e028-e675-41e9-b7fd-38e10e80860a
Line: 19 | Hops: 10 | Voltage: 110.832 | Status: Normal | Modifier: 0 | DeviceID: 1793114f-ba62-4405-bf58-965be87c1f9e
Line: 0 | Hops: 11 | Voltage: 107.792 | Status: Normal | Modifier: 0 | DeviceID: 94de1494-ad98-4c0b-8619-c05948081399
Line: 1 | Hops: 11 | Voltage: 825.874 | Status: Anomaly | Modifier: 0 | DeviceID: d4c5ec8d-5f3f-4742-8d31-9389ab9001c7
Line: 2 | Hops: 11 | Voltage: 108.785 | Status: Normal | Modifier: 0 | DeviceID: d312d581-658e-4450-a0e6-4ed74816aa38
Line: 3 | Hops: 11 | Voltage: 116.298 | Status: Normal | Modifier: 0 | DeviceID: ef914dc3-ec64-4abf-80b5-ff796ecfbf6d
Line: 4 | Hops: 11 | Voltage: 109.281 | Status: Normal | Modifier: 0 | DeviceID: 0c728641-65aa-41d4-bbaf-763d4853162e
Line: 5 | Hops: 11 | Voltage: 113.01 | Status: Normal | Modifier: 0 | DeviceID: cfb11833-f01c-465f-97c9-3d58d5aad92e
Line: 6 | Hops: 11 | Voltage: 112.631 | Status: Normal | Modifier: 0 | DeviceID: 4c3e20b4-427c-4871-b7f9-cfead489ae2b
Line: 7 | Hops: 11 | Voltage: 115.798 | Status: Normal | Modifier: 0 | DeviceID: 221b093f-7233-414f-9b1a-90aee6b70eb8
Line: 8 | Hops: 11 | Voltage: 108.562 | Status: Normal | Modifier: 0 | DeviceID: 24e09941-8ec2-4882-914b-3379c3b59a1b
Line: 9 | Hops: 11 | Voltage: 110.425 | Status: Normal | Modifier: 0 | DeviceID: 6c042e8d-dc77-4e78-aef9-4708f1d6d982
Line: 10 | Hops: 11 | Voltage: 112.035 | Status: Normal | Modifier: 0 | DeviceID: 8bc86c3d-821a-4c27-aa16-bc9bdb8681b0
Line: 11 | Hops: 11 | Voltage: 110.481 | Status: Normal | Modifier: 0 | DeviceID: c4f2f090-ce97-425a-88a6-94786dd701be
Line: 12 | Hops: 11 | Voltage: 113.262 | Status: Normal | Modifier: 0 | DeviceID: 09c3da36-a3f0-4a89-a896-89b165654847
Line: 13 | Hops: 11 | Voltage: 87.905 | Status: Normal | Modifier: 0 | DeviceID: bdf36979-95e8-40cd-8912-fb9aac498f9f
Line: 14 | Hops: 11 | Voltage: 289.277 | Status: Anomaly | Modifier: 0 | DeviceID: 8e1b2ce4-01d9-4fc4-8264-8c1f2634524e
Line: 15 | Hops: 11 | Voltage: 372.3 | Status: Anomaly | Modifier: 0 | DeviceID: 277840f7-8ff7-4010-a0e0-76b6c055131b
Line: 16 | Hops: 11 | Voltage: 104.195 | Status: Normal | Modifier: 0 | DeviceID: ccb8aac2-6c25-4f9e-8ccd-01d745008dba
Line: 17 | Hops: 11 | Voltage: 106.491 | Status: Normal | Modifier: 0 | DeviceID: 836127f4-e4f6-4d18-a468-d9dcead224a2
Line: 18 | Hops: 11 | Voltage: 44.245 | Status: Low | Modifier: 0.551263350796 | DeviceID: a5d5aed7-653d-42a3-8970-9dff5db344c3
Line: 19 | Hops: 11 | Voltage: 110.382 | Status: Normal | Modifier: 0 | DeviceID: b479e4bf-5574-4fc3-b8d5-26481ab97650
Line: 0 | Hops: 12 | Voltage: 105.783 | Status: Normal | Modifier: 0 | DeviceID: 4bf111f2-8cb7-41d6-af93-502ded53c146
Line: 1 | Hops: 12 | Voltage: 824.762 | Status: Anomaly | Modifier: 0 | DeviceID: 7955f4f6-2862-4ea4-a100-93e1a26294ac
Line: 2 | Hops: 12 | Voltage: 107.95 | Status: Normal | Modifier: 0 | DeviceID: b5652b6a-98f9-491d-84f4-bd06027a2da7
Line: 3 | Hops: 12 | Voltage: 115.651 | Status: Normal | Modifier: 0 | DeviceID: 586f856b-2273-4209-ae0c-24ef8c9e4b2d
Line: 4 | Hops: 12 | Voltage: 107.679 | Status: Normal | Modifier: 0 | DeviceID: 121cfbcc-a323-4ae6-beeb-6eb551de584e
Line: 5 | Hops: 12 | Voltage: 112.79 | Status: Normal | Modifier: 0 | DeviceID: a754d092-b130-4638-9edf-b5b83e78ef28
Line: 6 | Hops: 12 | Voltage: 111.604 | Status: Normal | Modifier: 0 | DeviceID: 98bf3c13-4431-47a0-955b-f56ca8dc80fa
Line: 7 | Hops: 12 | Voltage: 115.371 | Status: Normal | Modifier: 0 | DeviceID: 12a3b0ed-18f6-4d5e-89ab-8ead5b0200f8
Line: 8 | Hops: 12 | Voltage: 107.064 | Status: Normal | Modifier: 0 | DeviceID: 1ff79b64-0183-4d55-a206-577627641f79
Line: 9 | Hops: 12 | Voltage: 108.39 | Status: Normal | Modifier: 0 | DeviceID: 16033622-020c-4398-a479-a6838475ce17
Line: 10 | Hops: 12 | Voltage: 111.447 | Status: Normal | Modifier: 0 | DeviceID: 422a5dc4-794f-4dbc-9ce6-1abf44b06684
Line: 11 | Hops: 12 | Voltage: 109.571 | Status: Normal | Modifier: 0 | DeviceID: 7f3b78cb-34cd-4f1a-b320-4a5d0295ba97
Line: 12 | Hops: 12 | Voltage: 112.749 | Status: Normal | Modifier: 0 | DeviceID: 81a5e3d5-98f8-40f8-b86d-5e6d2abbfa25
Line: 13 | Hops: 12 | Voltage: 87.229 | Status: Normal | Modifier: 0 | DeviceID: 712f29f7-f662-46ce-a631-b4151dc535bf
Line: 14 | Hops: 12 | Voltage: 288.342 | Status: Anomaly | Modifier: 0 | DeviceID: f8d46139-5858-4055-9038-ee559d02f7b7
Line: 15 | Hops: 12 | Voltage: 371.04 | Status: Anomaly | Modifier: 0 | DeviceID: 493a5811-6cbd-47b3-8570-55efc6f8a068
Line: 16 | Hops: 12 | Voltage: 102.916 | Status: Normal | Modifier: 0 | DeviceID: a73b2588-0018-4a28-9d33-c865ca38c0b6
Line: 17 | Hops: 12 | Voltage: 105.21 | Status: Normal | Modifier: 0 | DeviceID: 481547b2-d1a7-4ee8-a14b-74fba34a8d2b
Line: 18 | Hops: 12 | Voltage: 42.788 | Status: Low | Modifier: 0.222989860628 | DeviceID: 5db93c32-7350-4bf5-bb7d-aed2265badd3
Line: 19 | Hops: 12 | Voltage: 109.88 | Status: Normal | Modifier: 0 | DeviceID: 55b6eb1a-81f3-457b-8f64-0186d1b53dd0
Line: 0 | Hops: 13 | Voltage: 105.492 | Status: Normal | Modifier: 0 | DeviceID: 31ca2af7-de4b-4e2e-8d4e-ce763dc4b74a
Line: 1 | Hops: 13 | Voltage: 824.923 | Status: Anomaly | Modifier: 0 | DeviceID: 2a11c04e-69dd-4e12-b2a9-7083d0ec07ca
Line: 2 | Hops: 13 | Voltage: 106.597 | Status: Normal | Modifier: 0 | DeviceID: 2c776f22-0022-44cb-b99f-dd45fd97f4e5
Line: 3 | Hops: 13 | Voltage: 114.557 | Status: Normal | Modifier: 0 | DeviceID: 4059adfe-84b9-4bf4-b48a-676510ef1aa2
Line: 4 | Hops: 13 | Voltage: 105.606 | Status: Normal | Modifier: 0 | DeviceID: 2fb7b815-cf3a-4f71-813d-496fe0c55b64
Line: 5 | Hops: 13 | Voltage: 111.995 | Status: Normal | Modifier: 0 | DeviceID: 8e3db960-3cfb-4cb2-9624-3e5481c5d87c
Line: 6 | Hops: 13 | Voltage: 110.841 | Status: Normal | Modifier: 0 | DeviceID: 4d2fd697-afa6-4040-8848-2704149954d4
Line: 7 | Hops: 13 | Voltage: 114.474 | Status: Normal | Modifier: 0 | DeviceID: b5f3d4e9-56cd-482c-904b-95aa71698d59
Line: 8 | Hops: 13 | Voltage: 106.002 | Status: Normal | Modifier: 0 | DeviceID: 2b0a075f-b4d6-4e9e-a6f3-8b7f65ee0ef9
Line: 9 | Hops: 13 | Voltage: 107.556 | Status: Normal | Modifier: 0 | DeviceID: 8a5ef876-53dd-4525-a094-2157b7fbf2b7
Line: 10 | Hops: 13 | Voltage: 110.404 | Status: Normal | Modifier: 0 | DeviceID: 662ae232-bd37-45a7-b86d-2ae031402e07
Line: 11 | Hops: 13 | Voltage: 108.555 | Status: Normal | Modifier: 0 | DeviceID: 8004faa0-c64f-4439-af66-88c87a64242e
Line: 12 | Hops: 13 | Voltage: 111.873 | Status: Normal | Modifier: 0 | DeviceID: b95764d5-3289-4fab-96e9-f3d74325cc77
Line: 13 | Hops: 13 | Voltage: 85.436 | Status: Normal | Modifier: 0 | DeviceID: b97a42be-bd57-46dd-a7e3-c20c988143e9
Line: 14 | Hops: 13 | Voltage: 286.736 | Status: Anomaly | Modifier: 0 | DeviceID: 072e450b-872d-4fd5-86b9-f01de15c0229
Line: 15 | Hops: 13 | Voltage: 370.074 | Status: Anomaly | Modifier: 0 | DeviceID: 1648179b-d105-4de7-8118-78b13f40a9d0
Line: 16 | Hops: 13 | Voltage: 101.087 | Status: Normal | Modifier: 0 | DeviceID: 75903d8b-1e10-424f-9236-fcdf6bda1ef1
Line: 17 | Hops: 13 | Voltage: 104.153 | Status: Normal | Modifier: 0 | DeviceID: 0688b3b5-43fc-4af5-9d87-00de6fe51896
Line: 18 | Hops: 13 | Voltage: 42.317 | Status: Low | Modifier: -0.0795740343854 | DeviceID: f156c3bd-6a93-4344-b87b-dc914312b4d7
Line: 19 | Hops: 13 | Voltage: 108.391 | Status: Normal | Modifier: 0 | DeviceID: d1860990-1c77-404e-9579-f66bb630ade5
Line: 0 | Hops: 14 | Voltage: 103.727 | Status: Normal | Modifier: 0 | DeviceID: f66404bd-961a-4402-99be-72105057e744
Line: 1 | Hops: 14 | Voltage: 823.464 | Status: Anomaly | Modifier: 0 | DeviceID: cf8c4c63-f6ff-4846-af78-da8d9caa237a
Line: 2 | Hops: 14 | Voltage: 105.264 | Status: Normal | Modifier: 0 | DeviceID: 90919132-d559-4407-906c-1da2247a7f56
Line: 3 | Hops: 14 | Voltage: 114.331 | Status: Normal | Modifier: 0 | DeviceID: 6042d758-b9d4-4e99-b81f-1437984dcc53
Line: 4 | Hops: 14 | Voltage: 104.778 | Status: Normal | Modifier: 0 | DeviceID: 4e9902ef-0fbd-452b-91e0-47c3a66064ff
Line: 5 | Hops: 14 | Voltage: 111.296 | Status: Normal | Modifier: 0 | DeviceID: 3e33ca15-88d8-4280-86a8-14da6ddce47f
Line: 6 | Hops: 14 | Voltage: 109.775 | Status: Normal | Modifier: 0 | DeviceID: 7857e78c-8960-44aa-8ec6-4f02dcb1f2b2
Line: 7 | Hops: 14 | Voltage: 113.91 | Status: Normal | Modifier: 0 | DeviceID: fe1dabf7-5bd0-4413-b5b1-64934e7dc987
Line: 8 | Hops: 14 | Voltage: 104.898 | Status: Normal | Modifier: 0 | DeviceID: e191c5c7-1114-4e51-a205-32d43ecd357c
Line: 9 | Hops: 14 | Voltage: 105.861 | Status: Normal | Modifier: 0 | DeviceID: 5204246f-3005-4032-a947-437d8f9dd881
Line: 10 | Hops: 14 | Voltage: 109.932 | Status: Normal | Modifier: 0 | DeviceID: fd7941f5-449f-4216-a429-db8737892d03
Line: 11 | Hops: 14 | Voltage: 107.215 | Status: Normal | Modifier: 0 | DeviceID: 5f6f5208-e351-42a6-93bb-f6909b1f9a08
Line: 12 | Hops: 14 | Voltage: 110.976 | Status: Normal | Modifier: 0 | DeviceID: 8f2db4bc-92fb-43c6-8f6e-82abe1d15657
Line: 13 | Hops: 14 | Voltage: 84.769 | Status: Normal | Modifier: 0 | DeviceID: 21884fce-e861-4b23-b16f-937ae87254d9
Line: 14 | Hops: 14 | Voltage: 284.692 | Status: Anomaly | Modifier: 0 | DeviceID: c0158120-c409-4eb6-b8fa-c0f5979eed5e
Line: 15 | Hops: 14 | Voltage: 369.457 | Status: Anomaly | Modifier: 0 | DeviceID: f4de4008-9889-4166-a76d-f21c27f3a57f
Line: 16 | Hops: 14 | Voltage: 99.972 | Status: Normal | Modifier: 0 | DeviceID: 78afa641-c011-4c31-b526-5f84627bee80
Line: 17 | Hops: 14 | Voltage: 102.777 | Status: Normal | Modifier: 0 | DeviceID: e32d6c20-9477-4ede-be98-c75b845100a1
Line: 18 | Hops: 14 | Voltage: 41.391 | Status: Low | Modifier: 0.111709641864 | DeviceID: 37f49667-e0d2-498a-a39d-527edcff086f
Line: 19 | Hops: 14 | Voltage: 107.04 | Status: Normal | Modifier: 0 | DeviceID: 6b0c8160-7930-4ecb-8dbf-3dde3081849f
Line: 0 | Hops: 15 | Voltage: 103.293 | Status: Normal | Modifier: 0 | DeviceID: b429cb9b-2d1c-4342-8289-70f40832802d
Line: 1 | Hops: 15 | Voltage: 821.786 | Status: Anomaly | Modifier: 0 | DeviceID: 0de02f16-9b45-4fa6-8bcf-9706624f033a
Line: 2 | Hops: 15 | Voltage: 104.119 | Status: Normal | Modifier: 0 | DeviceID: 15eb0ccb-27f4-41ba-8529-d7ca92a55e19
Line: 3 | Hops: 15 | Voltage: 112.724 | Status: Normal | Modifier: 0 | DeviceID: 5f15e68d-e848-4d78-b006-4216bfd952d9
Line: 4 | Hops: 15 | Voltage: 103.824 | Status: Normal | Modifier: 0 | DeviceID: b17e4483-89a4-4740-9a04-bd1f78206613
Line: 5 | Hops: 15 | Voltage: 110.41 | Status: Normal | Modifier: 0 | DeviceID: 091c860c-640f-4f0d-bc63-7e1ac16bd7b2
Line: 6 | Hops: 15 | Voltage: 109.459 | Status: Normal | Modifier: 0 | DeviceID: 7ecb9fec-d2b2-4ecd-a42d-238d1ffc9adf
Line: 7 | Hops: 15 | Voltage: 113.746 | Status: Normal | Modifier: 0 | DeviceID: 94c313ad-7326-4973-8168-da37bcc137c3
Line: 8 | Hops: 15 | Voltage: 103.84 | Status: Normal | Modifier: 0 | DeviceID: e5a513bd-d888-472d-85ce-9f566460bbea
Line: 9 | Hops: 15 | Voltage: 104.726 | Status: Normal | Modifier: 0 | DeviceID: 8f8705e8-bfb0-479d-a93d-a8783471ce31
Line: 10 | Hops: 15 | Voltage: 108.96 | Status: Normal | Modifier: 0 | DeviceID: a32739ce-b889-411d-876a-c78df9029916
Line: 11 | Hops: 15 | Voltage: 105.082 | Status: Normal | Modifier: 0 | DeviceID: cf25e167-1c9f-4480-a6b4-9da02a45e5b0
Line: 12 | Hops: 15 | Voltage: 109.415 | Status: Normal | Modifier: 0 | DeviceID: 7812f10e-02ad-4a30-9b2a-d215f5fb40cd
Line: 13 | Hops: 15 | Voltage: 84.09 | Status: Normal | Modifier: 0 | DeviceID: 743793ff-819d-4507-9d35-0501ea57613f
Line: 14 | Hops: 15 | Voltage: 283.545 | Status: Anomaly | Modifier: 0 | DeviceID: ea885c54-55cf-4500-b048-4a285b4a14c0
Line: 15 | Hops: 15 | Voltage: 369.891 | Status: Anomaly | Modifier: 0 | DeviceID: 8951f597-905c-443c-bbeb-477590840ffd
Line: 16 | Hops: 15 | Voltage: 98.384 | Status: Normal | Modifier: 0 | DeviceID: d98f403a-12ec-4311-b425-d0d553227fdb
Line: 17 | Hops: 15 | Voltage: 101.173 | Status: Normal | Modifier: 0 | DeviceID: fdf696bf-7a9e-4197-a9ef-d1ecd850d21d
Line: 18 | Hops: 15 | Voltage: 40.098 | Status: Low | Modifier: 0.23403646696 | DeviceID: 5415c4c5-7066-4ace-850b-e0bbe3f80fa8
Line: 19 | Hops: 15 | Voltage: 105.363 | Status: Normal | Modifier: 0 | DeviceID: 2403ccbd-6df9-4a9f-92c7-355f4e2e2f8a
Line: 0 | Hops: 16 | Voltage: 101.599 | Status: Normal | Modifier: 0 | DeviceID: a11e2401-d2b7-4191-b800-d1764242c437
Line: 1 | Hops: 16 | Voltage: 819.537 | Status: Anomaly | Modifier: 0 | DeviceID: 955b0716-91cb-4d4b-ac36-51a8fec6dbb4
Line: 2 | Hops: 16 | Voltage: 102.685 | Status: Normal | Modifier: 0 | DeviceID: 32e16f7f-82c0-4ef8-ac28-52b7ec36f319
Line: 3 | Hops: 16 | Voltage: 112.009 | Status: Normal | Modifier: 0 | DeviceID: 466a5227-0ee1-4f84-ac52-499a2b66da8d
Line: 4 | Hops: 16 | Voltage: 102.853 | Status: Normal | Modifier: 0 | DeviceID: 0b3f3746-2272-40ee-995d-604016fe28e5
Line: 5 | Hops: 16 | Voltage: 109.956 | Status: Normal | Modifier: 0 | DeviceID: e0b106e2-e940-404a-9831-fc869d68bc84
Line: 6 | Hops: 16 | Voltage: 107.931 | Status: Normal | Modifier: 0 | DeviceID: 937e3afd-65ff-4b4b-b649-72484a4ff70a
Line: 7 | Hops: 16 | Voltage: 112.691 | Status: Normal | Modifier: 0 | DeviceID: b2152f2d-1867-4127-a113-b111a76e9267
Line: 8 | Hops: 16 | Voltage: 102.084 | Status: Normal | Modifier: 0 | DeviceID: e2959e34-209c-484b-aac8-0b30afc268be
Line: 9 | Hops: 16 | Voltage: 102.746 | Status: Normal | Modifier: 0 | DeviceID: 684a9a8b-421c-40f9-9674-47ab8778f1b9
Line: 10 | Hops: 16 | Voltage: 108.378 | Status: Normal | Modifier: 0 | DeviceID: ed0ae18e-e9cc-42d9-8a35-348e7ee11981
Line: 11 | Hops: 16 | Voltage: 104.014 | Status: Normal | Modifier: 0 | DeviceID: f15796a6-283b-4067-81ab-e9de7f3219ce
Line: 12 | Hops: 16 | Voltage: 109.005 | Status: Normal | Modifier: 0 | DeviceID: e8345f0e-b22c-4253-9e2f-c5fb9d24d45c
Line: 13 | Hops: 16 | Voltage: 83.305 | Status: Normal | Modifier: 0 | DeviceID: 9073e629-d82d-44c6-9d7b-73f38e807740
Line: 14 | Hops: 16 | Voltage: 282.805 | Status: Anomaly | Modifier: 0 | DeviceID: 9588f8da-ad94-4fc6-ab52-e27fbca4ab51
Line: 15 | Hops: 16 | Voltage: 369.164 | Status: Anomaly | Modifier: 0 | DeviceID: 469d2ef6-a53f-4c62-b812-531e6240dc3c
Line: 16 | Hops: 16 | Voltage: 97.192 | Status: Normal | Modifier: 0 | DeviceID: 3ba214c7-c3cd-41aa-94ba-82e3110ac38b
Line: 17 | Hops: 16 | Voltage: 97.525 | Status: Normal | Modifier: 0 | DeviceID: fc21a842-9c7e-48e7-9ccd-19caaf04ca04
Line: 18 | Hops: 16 | Voltage: 38.901 | Status: Low | Modifier: 0.51913308065 | DeviceID: 077f852d-c3bc-4469-b740-248e65dc468f
Line: 19 | Hops: 16 | Voltage: 104.453 | Status: Normal | Modifier: 0 | DeviceID: 7a684ac7-63ba-4bd2-a36f-852634d60c41
Line: 0 | Hops: 17 | Voltage: 100.416 | Status: Normal | Modifier: 0 | DeviceID: bd6a270b-e764-4fcb-887b-d4b76f62df6f
